UID,Query,Counter balance,Validation Reaction Time,Test Reaction Time,Date,Correctness,Accuracy,Total Corrects,Method,GroundTruth,ClassifierCorrectness,ConfidenceScore,DifficultyLevel,ResNet-Prediction,KNN-Prediction,EMD-Prediction,CHM-Prediction,ResNet-Conf,KNN-Conf,EMD-Conf,CHM-Conf
60c083f2d6dd92d215167345CHM-NNs,Henslow_Sparrow_0015_796593.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,123.Henslow_Sparrow,0,0.4,Medium,123.Henslow_Sparrow,113.Baird_Sparrow,113.Baird_Sparrow,113.Baird_Sparrow,0.89,0.0225,0.0125,0.02
60c083f2d6dd92d215167345CHM-NNs,Northern_Waterthrush_0033_177214.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,183.Northern_Waterthrush,1,0.65,Medium,183.Northern_Waterthrush,183.Northern_Waterthrush,183.Northern_Waterthrush,183.Northern_Waterthrush,0.6,0.027500000000000004,0.0325,0.0325
60c083f2d6dd92d215167345CHM-NNs,Horned_Grebe_0106_35112.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,051.Horned_Grebe,0,0.4,Medium,051.Horned_Grebe,051.Horned_Grebe,051.Horned_Grebe,050.Eared_Grebe,0.92,0.027500000000000004,0.025,0.02
60c083f2d6dd92d215167345CHM-NNs,Bank_Swallow_0038_129830.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,135.Bank_Swallow,1,0.9,Easy,135.Bank_Swallow,135.Bank_Swallow,135.Bank_Swallow,135.Bank_Swallow,0.98,0.045,0.0375,0.045
60c083f2d6dd92d215167345CHM-NNs,Green_Violetear_0032_795707.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,070.Green_Violetear,1,0.95,Easy,014.Indigo_Bunting,070.Green_Violetear,070.Green_Violetear,070.Green_Violetear,0.88,0.05,0.045,0.0475
60c083f2d6dd92d215167345CHM-NNs,Yellow_Breasted_Chat_0110_21871.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,020.Yellow_breasted_Chat,1,0.75,Easy,020.Yellow_breasted_Chat,020.Yellow_breasted_Chat,020.Yellow_breasted_Chat,020.Yellow_breasted_Chat,0.94,0.0475,0.045,0.0375
60c083f2d6dd92d215167345CHM-NNs,Bobolink_0027_10569.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,013.Bobolink,1,0.85,Easy,013.Bobolink,013.Bobolink,013.Bobolink,013.Bobolink,0.8,0.045,0.045,0.042499999999999996
60c083f2d6dd92d215167345CHM-NNs,Forsters_Tern_0082_151937.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,146.Forsters_Tern,0,0.45,Medium,144.Common_Tern,146.Forsters_Tern,144.Common_Tern,144.Common_Tern,0.92,0.0225,0.0325,0.0225
60c083f2d6dd92d215167345CHM-NNs,Ovenbird_0026_92850.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,099.Ovenbird,0,0.25,Easy,110.Geococcyx,110.Geococcyx,110.Geococcyx,125.Lincoln_Sparrow,0.68,0.0325,0.0375,0.0125
60c083f2d6dd92d215167345CHM-NNs,Hooded_Warbler_0122_164635.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,167.Hooded_Warbler,0,0.5,Medium,167.Hooded_Warbler,180.Wilson_Warbler,180.Wilson_Warbler,180.Wilson_Warbler,0.94,0.025,0.0225,0.025
60c083f2d6dd92d215167345CHM-NNs,Yellow_Bellied_Flycatcher_0065_42635.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,043.Yellow_bellied_Flycatcher,0,0.4,Medium,043.Yellow_bellied_Flycatcher,037.Acadian_Flycatcher,039.Least_Flycatcher,039.Least_Flycatcher,0.92,0.015,0.0225,0.02
60c083f2d6dd92d215167345CHM-NNs,Horned_Grebe_0010_34716.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,051.Horned_Grebe,0,0.5,Medium,051.Horned_Grebe,051.Horned_Grebe,051.Horned_Grebe,050.Eared_Grebe,0.96,0.03,0.025,0.025
60c083f2d6dd92d215167345CHM-NNs,White_Throated_Sparrow_0132_128833.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,133.White_throated_Sparrow,1,0.7,Medium,133.White_throated_Sparrow,133.White_throated_Sparrow,133.White_throated_Sparrow,133.White_throated_Sparrow,0.98,0.0475,0.045,0.034999999999999996
60c083f2d6dd92d215167345CHM-NNs,Black_Throated_Sparrow_0068_106960.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,114.Black_throated_Sparrow,1,1.0,Easy,114.Black_throated_Sparrow,114.Black_throated_Sparrow,114.Black_throated_Sparrow,114.Black_throated_Sparrow,0.99,0.05,0.0475,0.05
60c083f2d6dd92d215167345CHM-NNs,Cactus_Wren_0076_186067.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,194.Cactus_Wren,1,0.9,Easy,194.Cactus_Wren,194.Cactus_Wren,194.Cactus_Wren,194.Cactus_Wren,0.99,0.05,0.0475,0.045
60c083f2d6dd92d215167345CHM-NNs,Boat_Tailed_Grackle_0087_33369.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,049.Boat_tailed_Grackle,0,0.2,Easy,011.Rusty_Blackbird,011.Rusty_Blackbird,011.Rusty_Blackbird,011.Rusty_Blackbird,0.7,0.0125,0.015,0.01
60c083f2d6dd92d215167345CHM-NNs,Fox_Sparrow_0013_114344.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,120.Fox_Sparrow,1,0.95,Easy,120.Fox_Sparrow,120.Fox_Sparrow,120.Fox_Sparrow,120.Fox_Sparrow,0.99,0.05,0.05,0.0475
60c083f2d6dd92d215167345CHM-NNs,Seaside_Sparrow_0030_120780.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,128.Seaside_Sparrow,0,0.65,Medium,118.House_Sparrow,118.House_Sparrow,118.House_Sparrow,118.House_Sparrow,0.99,0.0375,0.0375,0.0325
60c083f2d6dd92d215167345CHM-NNs,Northern_Fulmar_0078_43985.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,045.Northern_Fulmar,1,0.65,Medium,045.Northern_Fulmar,045.Northern_Fulmar,045.Northern_Fulmar,045.Northern_Fulmar,0.99,0.027500000000000004,0.027500000000000004,0.0325
60c083f2d6dd92d215167345CHM-NNs,Black_Tern_0056_143906.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,142.Black_Tern,0,0.25,Easy,142.Black_Tern,142.Black_Tern,142.Black_Tern,146.Forsters_Tern,0.56,0.015,0.015,0.0125
60c083f2d6dd92d215167345CHM-NNs,Whip_Poor_Will_0042_796419.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,105.Whip_poor_Will,1,0.7,Medium,105.Whip_poor_Will,105.Whip_poor_Will,105.Whip_poor_Will,105.Whip_poor_Will,0.99,0.03,0.0375,0.034999999999999996
60c083f2d6dd92d215167345CHM-NNs,Clark_Nutcracker_0090_85116.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,093.Clark_Nutcracker,1,0.95,Easy,093.Clark_Nutcracker,093.Clark_Nutcracker,093.Clark_Nutcracker,093.Clark_Nutcracker,0.99,0.05,0.05,0.0475
60c083f2d6dd92d215167345CHM-NNs,Yellow_Throated_Vireo_0014_159709.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,157.Yellow_throated_Vireo,0,0.65,Medium,047.American_Goldfinch,047.American_Goldfinch,047.American_Goldfinch,047.American_Goldfinch,0.97,0.042499999999999996,0.027500000000000004,0.0325
60c083f2d6dd92d215167345CHM-NNs,Orchard_Oriole_0088_92086.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,097.Orchard_Oriole,1,0.9,Easy,097.Orchard_Oriole,097.Orchard_Oriole,097.Orchard_Oriole,097.Orchard_Oriole,0.99,0.05,0.045,0.045
60c083f2d6dd92d215167345CHM-NNs,Horned_Grebe_0061_34613.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,051.Horned_Grebe,0,0.55,Medium,050.Eared_Grebe,050.Eared_Grebe,050.Eared_Grebe,050.Eared_Grebe,0.99,0.0325,0.04,0.027500000000000004
60c083f2d6dd92d215167345CHM-NNs,Black_Billed_Cuckoo_0042_795308.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,1,0.5333333333333333,16,CHM-NN,031.Black_billed_Cuckoo,1,0.9,Easy,031.Black_billed_Cuckoo,031.Black_billed_Cuckoo,031.Black_billed_Cuckoo,031.Black_billed_Cuckoo,0.99,0.045,0.0475,0.045
60c083f2d6dd92d215167345CHM-NNs,Rusty_Blackbird_0081_6967.jpg,20,546561.799999997,275011,2022-05-06 02:06:04.318,0,0.5333333333333333,16,CHM-NN,011.Rusty_Blackbird,0,0.4,Medium,011.Rusty_Blackbird,011.Rusty_Blackbird,027.Shiny_Cowbird,027.Shiny_Cowbird,0.66,0.0225,0.02,0.02
6148574991df9ef24fea8fd1CHM-NNs,Hooded_Oriole_0045_90415.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,096.Hooded_Oriole,1,0.55,Medium,096.Hooded_Oriole,096.Hooded_Oriole,096.Hooded_Oriole,096.Hooded_Oriole,0.98,0.0375,0.0325,0.027500000000000004
6148574991df9ef24fea8fd1CHM-NNs,Northern_Fulmar_0028_43752.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,045.Northern_Fulmar,0,0.5,Medium,045.Northern_Fulmar,063.Ivory_Gull,063.Ivory_Gull,063.Ivory_Gull,0.93,0.027500000000000004,0.027500000000000004,0.025
6148574991df9ef24fea8fd1CHM-NNs,California_Gull_0131_40963.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,059.California_Gull,0,0.6,Medium,064.Ring_billed_Gull,064.Ring_billed_Gull,064.Ring_billed_Gull,064.Ring_billed_Gull,0.58,0.027500000000000004,0.025,0.03
6148574991df9ef24fea8fd1CHM-NNs,White_Crowned_Sparrow_0044_127386.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,132.White_crowned_Sparrow,1,0.95,Easy,132.White_crowned_Sparrow,132.White_crowned_Sparrow,132.White_crowned_Sparrow,132.White_crowned_Sparrow,0.99,0.05,0.05,0.0475
6148574991df9ef24fea8fd1CHM-NNs,Bohemian_Waxwing_0104_177676.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,185.Bohemian_Waxwing,1,0.85,Easy,185.Bohemian_Waxwing,185.Bohemian_Waxwing,185.Bohemian_Waxwing,185.Bohemian_Waxwing,0.99,0.05,0.025,0.042499999999999996
6148574991df9ef24fea8fd1CHM-NNs,Northern_Waterthrush_0073_177063.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,183.Northern_Waterthrush,1,0.8,Easy,184.Louisiana_Waterthrush,183.Northern_Waterthrush,183.Northern_Waterthrush,183.Northern_Waterthrush,0.54,0.0375,0.025,0.04
6148574991df9ef24fea8fd1CHM-NNs,Least_Flycatcher_0062_30131.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,039.Least_Flycatcher,0,0.3,Easy,103.Sayornis,103.Sayornis,103.Sayornis,103.Sayornis,0.96,0.017499999999999998,0.017499999999999998,0.015
6148574991df9ef24fea8fd1CHM-NNs,Le_Conte_Sparrow_0066_795206.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,124.Le_Conte_Sparrow,0,0.55,Medium,124.Le_Conte_Sparrow,124.Le_Conte_Sparrow,124.Le_Conte_Sparrow,126.Nelson_Sharp_tailed_Sparrow,0.99,0.025,0.03,0.027500000000000004
6148574991df9ef24fea8fd1CHM-NNs,Orchard_Oriole_0106_91830.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,097.Orchard_Oriole,1,0.6,Medium,097.Orchard_Oriole,097.Orchard_Oriole,097.Orchard_Oriole,097.Orchard_Oriole,0.99,0.04,0.04,0.03
6148574991df9ef24fea8fd1CHM-NNs,Red_Bellied_Woodpecker_0056_180946.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,189.Red_bellied_Woodpecker,1,0.9,Easy,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,0.99,0.0475,0.05,0.045
6148574991df9ef24fea8fd1CHM-NNs,Black_Throated_Blue_Warbler_0101_161510.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,160.Black_throated_Blue_Warbler,1,0.75,Easy,160.Black_throated_Blue_Warbler,160.Black_throated_Blue_Warbler,160.Black_throated_Blue_Warbler,160.Black_throated_Blue_Warbler,0.99,0.03,0.03,0.0375
6148574991df9ef24fea8fd1CHM-NNs,Le_Conte_Sparrow_0006_795146.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,124.Le_Conte_Sparrow,0,0.55,Medium,124.Le_Conte_Sparrow,124.Le_Conte_Sparrow,124.Le_Conte_Sparrow,126.Nelson_Sharp_tailed_Sparrow,0.93,0.025,0.027500000000000004,0.027500000000000004
6148574991df9ef24fea8fd1CHM-NNs,Great_Grey_Shrike_0015_797031.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,112.Great_Grey_Shrike,0,0.6,Medium,112.Great_Grey_Shrike,111.Loggerhead_Shrike,111.Loggerhead_Shrike,111.Loggerhead_Shrike,0.69,0.027500000000000004,0.027500000000000004,0.03
6148574991df9ef24fea8fd1CHM-NNs,California_Gull_0048_41121.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,059.California_Gull,0,0.4,Medium,059.California_Gull,066.Western_Gull,066.Western_Gull,066.Western_Gull,0.31,0.025,0.02,0.02
6148574991df9ef24fea8fd1CHM-NNs,Cactus_Wren_0067_186034.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,194.Cactus_Wren,1,0.9,Easy,194.Cactus_Wren,194.Cactus_Wren,194.Cactus_Wren,194.Cactus_Wren,0.99,0.05,0.0475,0.045
6148574991df9ef24fea8fd1CHM-NNs,Brandt_Cormorant_0064_22849.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,023.Brandt_Cormorant,0,0.4,Medium,025.Pelagic_Cormorant,025.Pelagic_Cormorant,023.Brandt_Cormorant,025.Pelagic_Cormorant,0.77,0.02,0.017499999999999998,0.02
6148574991df9ef24fea8fd1CHM-NNs,Scissor_Tailed_Flycatcher_0096_41733.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,041.Scissor_tailed_Flycatcher,1,0.7,Medium,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,0.98,0.04,0.0475,0.034999999999999996
6148574991df9ef24fea8fd1CHM-NNs,Rusty_Blackbird_0092_2727.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,011.Rusty_Blackbird,0,0.3,Easy,009.Brewer_Blackbird,026.Bronzed_Cowbird,009.Brewer_Blackbird,027.Shiny_Cowbird,0.31,0.017499999999999998,0.0125,0.015
6148574991df9ef24fea8fd1CHM-NNs,Tree_Sparrow_0112_125014.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,130.Tree_Sparrow,0,0.65,Medium,118.House_Sparrow,118.House_Sparrow,118.House_Sparrow,118.House_Sparrow,0.97,0.04,0.0375,0.0325
6148574991df9ef24fea8fd1CHM-NNs,Cerulean_Warbler_0082_797180.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,164.Cerulean_Warbler,1,0.85,Easy,164.Cerulean_Warbler,164.Cerulean_Warbler,164.Cerulean_Warbler,164.Cerulean_Warbler,0.99,0.042499999999999996,0.045,0.042499999999999996
6148574991df9ef24fea8fd1CHM-NNs,Boat_Tailed_Grackle_0066_33368.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,049.Boat_tailed_Grackle,0,0.25,Easy,049.Boat_tailed_Grackle,049.Boat_tailed_Grackle,011.Rusty_Blackbird,011.Rusty_Blackbird,0.97,0.015,0.015,0.0125
6148574991df9ef24fea8fd1CHM-NNs,Green_Kingfisher_0077_71129.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,080.Green_Kingfisher,0,0.5,Medium,079.Belted_Kingfisher,079.Belted_Kingfisher,079.Belted_Kingfisher,079.Belted_Kingfisher,0.98,0.025,0.017499999999999998,0.025
6148574991df9ef24fea8fd1CHM-NNs,Dark_Eyed_Junco_0111_66488.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,076.Dark_eyed_Junco,1,0.6,Medium,076.Dark_eyed_Junco,076.Dark_eyed_Junco,076.Dark_eyed_Junco,076.Dark_eyed_Junco,0.44,0.025,0.0375,0.03
6148574991df9ef24fea8fd1CHM-NNs,Marsh_Wren_0076_188108.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,197.Marsh_Wren,0,0.4,Medium,197.Marsh_Wren,197.Marsh_Wren,196.House_Wren,196.House_Wren,0.99,0.027500000000000004,0.017499999999999998,0.02
6148574991df9ef24fea8fd1CHM-NNs,White_Necked_Raven_0046_797343.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,108.White_necked_Raven,0,0.3,Easy,004.Groove_billed_Ani,013.Bobolink,108.White_necked_Raven,013.Bobolink,0.21,0.0125,0.02,0.015
6148574991df9ef24fea8fd1CHM-NNs,American_Three_Toed_Woodpecker_0050_796186.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,187.American_Three_toed_Woodpecker,1,0.8,Easy,187.American_Three_toed_Woodpecker,187.American_Three_toed_Woodpecker,187.American_Three_toed_Woodpecker,187.American_Three_toed_Woodpecker,0.99,0.0475,0.04,0.04
6148574991df9ef24fea8fd1CHM-NNs,Slaty_Backed_Gull_0083_786386.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,0,0.5333333333333333,16,CHM-NN,065.Slaty_backed_Gull,0,0.25,Easy,062.Herring_Gull,066.Western_Gull,066.Western_Gull,059.California_Gull,0.95,0.015,0.015,0.0125
6148574991df9ef24fea8fd1CHM-NNs,Belted_Kingfisher_0028_70358.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,079.Belted_Kingfisher,1,0.45,Medium,079.Belted_Kingfisher,082.Ringed_Kingfisher,079.Belted_Kingfisher,079.Belted_Kingfisher,0.96,0.0225,0.0325,0.0225
6148574991df9ef24fea8fd1CHM-NNs,Geococcyx_0116_104240.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,110.Geococcyx,1,1.0,Easy,110.Geococcyx,110.Geococcyx,110.Geococcyx,110.Geococcyx,0.99,0.05,0.05,0.05
6148574991df9ef24fea8fd1CHM-NNs,Purple_Finch_0030_27255.jpg,14,760389.8000000417,381923,2022-05-06 02:26:57.699,1,0.5333333333333333,16,CHM-NN,035.Purple_Finch,1,0.75,Easy,035.Purple_Finch,035.Purple_Finch,035.Purple_Finch,035.Purple_Finch,0.99,0.05,0.042499999999999996,0.0375
5ea4cebb8944a8495280db42CHM-NNs,Philadelphia_Vireo_0038_794759.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,153.Philadelphia_Vireo,1,0.8,Easy,153.Philadelphia_Vireo,153.Philadelphia_Vireo,153.Philadelphia_Vireo,153.Philadelphia_Vireo,0.99,0.04,0.034999999999999996,0.04
5ea4cebb8944a8495280db42CHM-NNs,Mockingbird_0060_79972.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,091.Mockingbird,0,0.45,Medium,091.Mockingbird,150.Sage_Thrasher,091.Mockingbird,150.Sage_Thrasher,0.97,0.025,0.0225,0.0225
5ea4cebb8944a8495280db42CHM-NNs,California_Gull_0067_40973.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,0,0.6,18,CHM-NN,059.California_Gull,0,0.5,Medium,066.Western_Gull,066.Western_Gull,066.Western_Gull,066.Western_Gull,0.79,0.025,0.02,0.025
5ea4cebb8944a8495280db42CHM-NNs,Tennessee_Warbler_0080_167714.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,179.Tennessee_Warbler,0,0.25,Easy,173.Orange_crowned_Warbler,174.Palm_Warbler,174.Palm_Warbler,155.Warbling_Vireo,0.45,0.017499999999999998,0.02,0.0125
5ea4cebb8944a8495280db42CHM-NNs,White_Breasted_Nuthatch_0103_86470.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,094.White_breasted_Nuthatch,1,0.85,Easy,094.White_breasted_Nuthatch,094.White_breasted_Nuthatch,094.White_breasted_Nuthatch,094.White_breasted_Nuthatch,0.78,0.05,0.034999999999999996,0.042499999999999996
5ea4cebb8944a8495280db42CHM-NNs,Black_And_White_Warbler_0025_160584.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,159.Black_and_white_Warbler,1,0.95,Easy,159.Black_and_white_Warbler,159.Black_and_white_Warbler,159.Black_and_white_Warbler,159.Black_and_white_Warbler,0.99,0.05,0.0475,0.0475
5ea4cebb8944a8495280db42CHM-NNs,Spotted_Catbird_0014_19425.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,0,0.6,18,CHM-NN,018.Spotted_Catbird,0,0.45,Medium,018.Spotted_Catbird,018.Spotted_Catbird,150.Sage_Thrasher,150.Sage_Thrasher,0.55,0.027500000000000004,0.02,0.0225
5ea4cebb8944a8495280db42CHM-NNs,Horned_Lark_0033_74344.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,085.Horned_Lark,1,0.65,Medium,085.Horned_Lark,085.Horned_Lark,085.Horned_Lark,085.Horned_Lark,0.73,0.042499999999999996,0.042499999999999996,0.0325
5ea4cebb8944a8495280db42CHM-NNs,Bobolink_0048_9988.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,013.Bobolink,1,0.9,Easy,013.Bobolink,013.Bobolink,013.Bobolink,013.Bobolink,0.99,0.0475,0.045,0.045
5ea4cebb8944a8495280db42CHM-NNs,Chipping_Sparrow_0017_107552.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,0,0.6,18,CHM-NN,116.Chipping_Sparrow,0,0.6,Medium,115.Brewer_Sparrow,117.Clay_colored_Sparrow,117.Clay_colored_Sparrow,117.Clay_colored_Sparrow,0.69,0.025,0.027500000000000004,0.03
5ea4cebb8944a8495280db42CHM-NNs,Palm_Warbler_0111_169663.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,174.Palm_Warbler,1,0.85,Easy,174.Palm_Warbler,174.Palm_Warbler,174.Palm_Warbler,174.Palm_Warbler,0.99,0.0475,0.045,0.042499999999999996
5ea4cebb8944a8495280db42CHM-NNs,Winter_Wren_0093_189686.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,199.Winter_Wren,1,0.8,Easy,199.Winter_Wren,199.Winter_Wren,199.Winter_Wren,199.Winter_Wren,0.96,0.045,0.04,0.04
5ea4cebb8944a8495280db42CHM-NNs,Yellow_Bellied_Flycatcher_0040_795465.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,0,0.6,18,CHM-NN,043.Yellow_bellied_Flycatcher,0,0.4,Medium,039.Least_Flycatcher,037.Acadian_Flycatcher,037.Acadian_Flycatcher,037.Acadian_Flycatcher,0.47,0.02,0.0225,0.02
5ea4cebb8944a8495280db42CHM-NNs,Pelagic_Cormorant_0076_23523.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,025.Pelagic_Cormorant,0,0.3,Easy,025.Pelagic_Cormorant,070.Green_Violetear,024.Red_faced_Cormorant,070.Green_Violetear,0.84,0.027500000000000004,0.02,0.015
5ea4cebb8944a8495280db42CHM-NNs,Sayornis_0030_98343.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,0,0.6,18,CHM-NN,103.Sayornis,1,0.45,Medium,103.Sayornis,103.Sayornis,103.Sayornis,103.Sayornis,0.69,0.0225,0.027500000000000004,0.0225
5ea4cebb8944a8495280db42CHM-NNs,California_Gull_0034_41548.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,0,0.6,18,CHM-NN,059.California_Gull,0,0.6,Medium,066.Western_Gull,066.Western_Gull,066.Western_Gull,066.Western_Gull,0.5,0.0225,0.027500000000000004,0.03
5ea4cebb8944a8495280db42CHM-NNs,Green_Kingfisher_0039_71037.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,080.Green_Kingfisher,1,0.75,Easy,080.Green_Kingfisher,080.Green_Kingfisher,080.Green_Kingfisher,080.Green_Kingfisher,0.99,0.0375,0.025,0.0375
5ea4cebb8944a8495280db42CHM-NNs,Ring_Billed_Gull_0107_51306.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,0,0.6,18,CHM-NN,064.Ring_billed_Gull,0,0.45,Medium,060.Glaucous_winged_Gull,060.Glaucous_winged_Gull,060.Glaucous_winged_Gull,060.Glaucous_winged_Gull,0.27,0.02,0.017499999999999998,0.0225
5ea4cebb8944a8495280db42CHM-NNs,Olive_Sided_Flycatcher_0008_30686.jpg,13,541368.6000000089,271314,2022-05-06 02:28:39.421,1,0.6,18,CHM-NN,040.Olive_sided_Flycatcher,0,0.4,Medium,040.Olive_sided_Flycatcher,040.Olive_sided_Flycatcher,039.Least_Flycatcher,039.Least_Flycatcher,0.9,0.02,0.017499999999999998,0.02
