UID,Query,Prior Knowledge,Counter balance,Group Known,Group Unknown,Validation Reaction Time,Test Reaction Time,DATE,Group Validation Correct,Group Validation Incorrect,ImageNet,Correctness,User Accuracy,User Corrects,Method,GroundTruth,Parent-lvl12,Parent-lvl13,Parent-lvl14,ClassifierCorrectness,DifficultyLevel,ConfidenceScore,ResNet-Prediction,KNN-Prediction,EMD-Prediction,CHM-Prediction,ResNet-Conf,KNN-Conf,EMD-Conf,CHM-Conf,Real GTs,Real WNIDs,Parent-lvl12_real,Parent-lvl13_real,Parent-lvl14_real
6386108,ILSVRC2012_val_00029476.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n07711569,matter,matter,matter,1,Easy,1.0,mashed_potato,mashed_potato,mashed_potato,mashed_potato,0.95,1.0,0.95,1.0,['mashed_potato'],['n07711569'],['matter'],['matter'],['matter']
6386108,ILSVRC2012_val_00037222.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n04592741,device,device,device,0,Medium,0.6,wing,airliner,airliner,airliner,0.61,0.45,0.5,0.6,"['wing', 'warplane']","['n04592741', 'n04552348']","['device', 'conveyance']","['device', 'conveyance']","['device', 'conveyance']"
6386108,ILSVRC2012_val_00041632.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n04553703,container,container,container,0,Easy,0.3,bathtub,washbasin,washbasin,bathtub,0.58,0.4,0.45,0.3,"['washbasin', 'tabby']","['n04553703', 'n02123045']","['container', 'carnivore']","['container', 'feline']","['container', 'feline']"
6386108,ILSVRC2012_val_00046155.JPEG,0,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n01882714,metatherian,metatherian,metatherian,0,Easy,0.3,Siamese_cat,howler_monkey,howler_monkey,howler_monkey,0.28,0.3,0.25,0.3,['koala'],['n01882714'],['metatherian'],['metatherian'],['metatherian']
6386108,ILSVRC2012_val_00047159.JPEG,0,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n07248320,covering,covering,covering,0,Easy,0.2,jersey,sweatshirt,European_fire_salamander,book_jacket,0.17,0.15,0.1,0.2,"['letter_opener', 'comic_book']","['n03658185', 'n06596364']","['implement', 'medium']","['implement', 'medium']","['implement', 'medium']"
6386108,ILSVRC2012_val_00002916.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n15075141,matter,matter,matter,1,Medium,0.7,toilet_tissu,toilet_tissu,toilet_tissu,toilet_tissu,0.6,0.8,0.8,0.7,['toilet_tissu'],['n15075141'],['matter'],['matter'],['matter']
6386108,ILSVRC2012_val_00041712.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n02777292,equipment,equipment,equipment,0,Hard,0.75,balance_beam,balance_beam,balance_beam,balance_beam,0.78,0.6,0.85,0.75,['horizontal_bar'],['n03535780'],['equipment'],['equipment'],['equipment']
6386108,ILSVRC2012_val_00011526.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n02699494,structure,structure,structure,1,Easy,0.9,altar,altar,altar,altar,0.9,0.8,0.7,0.9,['altar'],['n02699494'],['structure'],['structure'],['structure']
6386108,ILSVRC2012_val_00022126.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n03376595,furnishing,furnishing,furnishing,0,Easy,0.15,shovel,spatula,ballpoint,pencil_box,0.15,0.15,0.1,0.15,['folding_chair'],['n03376595'],['furnishing'],['furnishing'],['furnishing']
6386108,ILSVRC2012_val_00003530.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n02102318,carnivore,canine,dog,1,Easy,1.0,cocker_spaniel,cocker_spaniel,cocker_spaniel,cocker_spaniel,0.99,1.0,1.0,1.0,['cocker_spaniel'],['n02102318'],['carnivore'],['canine'],['dog']
6386108,ILSVRC2012_val_00049560.JPEG,0,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n02643566,aquatic_vertebrate,aquatic_vertebrate,aquatic_vertebrate,1,Easy,1.0,lionfish,lionfish,lionfish,lionfish,0.99,1.0,1.0,1.0,['lionfish'],['n02643566'],['aquatic_vertebrate'],['aquatic_vertebrate'],['aquatic_vertebrate']
6386108,ILSVRC2012_val_00047664.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n04542943,commodity,commodity,commodity,0,Easy,0.1,waffle_iron,typewriter_keyboard,typewriter_keyboard,abacus,0.58,0.15,0.15,0.1,['waffle_iron'],['n04542943'],['commodity'],['commodity'],['commodity']
6386108,ILSVRC2012_val_00045285.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n03062245,container,container,container,1,Easy,1.0,cocktail_shaker,cocktail_shaker,cocktail_shaker,cocktail_shaker,0.97,0.95,0.85,1.0,['cocktail_shaker'],['n03062245'],['container'],['container'],['container']
6386108,ILSVRC2012_val_00044056.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n03670208,container,container,container,0,Medium,0.35,police_van,police_van,police_van,police_van,0.22,0.25,0.3,0.35,"['grille', 'car_wheel', 'limousine']","['n03459775', 'n02974003', 'n03670208']","['structure', 'device', 'container']","['structure', 'device', 'container']","['structure', 'device', 'container']"
6386108,ILSVRC2012_val_00033892.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n03617480,commodity,commodity,commodity,1,Easy,1.0,kimono,kimono,kimono,kimono,0.99,1.0,1.0,1.0,['kimono'],['n03617480'],['commodity'],['commodity'],['commodity']
6386108,ILSVRC2012_val_00020150.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n04376876,device,device,device,0,Easy,0.1,barbershop,nipple,lab_coat,bath_towel,0.11,0.2,0.1,0.1,['syringe'],['n04376876'],['device'],['device'],['device']
6386108,ILSVRC2012_val_00005225.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n07892512,matter,matter,matter,1,Easy,1.0,red_wine,red_wine,red_wine,red_wine,0.99,1.0,0.95,1.0,['red_wine'],['n07892512'],['matter'],['matter'],['matter']
6386108,ILSVRC2012_val_00049981.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n01981276,invertebrate,invertebrate,invertebrate,0,Medium,0.5,American_lobster,American_lobster,American_lobster,American_lobster,0.62,0.45,0.55,0.5,"['corn', 'ear']","['n12144580', 'n13133613']","['natural_object', 'natural_object']","['natural_object', 'natural_object']","['natural_object', 'natural_object']"
6386108,ILSVRC2012_val_00047339.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n03492542,device,device,device,1,Hard,0.3,hard_disc,hard_disc,hard_disc,hard_disc,0.43,0.45,0.25,0.3,"['desktop_computer', 'hard_disc', 'monitor']","['n03180011', 'n03492542', 'n03782006']","['device', 'device', 'equipment']","['device', 'device', 'equipment']","['device', 'device', 'equipment']"
6386108,ILSVRC2012_val_00021601.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n03529860,structure,structure,structure,0,Hard,0.8,home_theater,home_theater,home_theater,home_theater,0.88,0.8,0.65,0.8,"['entertainment_center', 'monitor', 'desk', 'television']","['n03290653', 'n03782006', 'n03179701', 'n04404412']","['furnishing', 'equipment', 'furnishing', 'system']","['furnishing', 'equipment', 'furnishing', 'system']","['furnishing', 'equipment', 'furnishing', 'system']"
6386108,ILSVRC2012_val_00032998.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n07871810,matter,matter,matter,0,Easy,0.25,hotdog,burrito,hotdog,hotdog,0.46,0.3,0.3,0.25,"['meat_loaf', 'plate']","['n07871810', 'n07579787']","['matter', 'matter']","['matter', 'matter']","['matter', 'matter']"
6386108,ILSVRC2012_val_00023371.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n01843383,bird,bird,bird,1,Easy,1.0,toucan,toucan,toucan,toucan,0.99,1.0,1.0,1.0,['toucan'],['n01843383'],['bird'],['bird'],['bird']
6386108,ILSVRC2012_val_00040368.JPEG,0,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n02104029,carnivore,canine,dog,0,Hard,0.85,kuvasz,borzoi,borzoi,borzoi,0.34,0.4,0.6,0.85,['Great_Pyrenees'],['n02111500'],['carnivore'],['canine'],['dog']
6386108,ILSVRC2012_val_00047479.JPEG,0,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,0,0.6,18,CHM-Corr,n02110627,carnivore,canine,dog,0,Medium,0.55,affenpinscher,Scotch_terrier,Scotch_terrier,Scotch_terrier,0.43,0.35,0.4,0.55,['affenpinscher'],['n02110627'],['carnivore'],['canine'],['dog']
6386108,ILSVRC2012_val_00009013.JPEG,1,7,15,3,906943.5000002384,456543,2022-05-01 00:36:58.347,10,0,18,1,0.6,18,CHM-Corr,n04367480,implement,implement,implement,1,Easy,0.75,swab,swab,swab,swab,0.99,0.9,0.7,0.75,['swab'],['n04367480'],['implement'],['implement'],['implement']
6386062,ILSVRC2012_val_00002909.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n02951585,implement,implement,implement,0,Easy,0.15,broccoli,hook,hook,hook,0.17,0.15,0.2,0.15,['can_opener'],['n02951585'],['implement'],['implement'],['implement']
6386062,ILSVRC2012_val_00016482.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n03770439,commodity,commodity,commodity,1,Medium,0.4,maillot,maillot,maillot,maillot,0.35,0.35,0.45,0.4,['maillot'],['n03710637'],['commodity'],['commodity'],['commodity']
6386062,ILSVRC2012_val_00008045.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,0,0.7666666666666667,23,CHM-Corr,n04589890,covering,covering,covering,0,Hard,0.95,window_screen,window_screen,window_screen,window_screen,0.92,0.85,0.95,0.95,['shower_curtain'],['n04209239'],['covering'],['covering'],['covering']
6386062,ILSVRC2012_val_00032301.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n02098105,carnivore,canine,dog,0,Medium,0.7,soft-coated_wheaten_terrier,soft-coated_wheaten_terrier,soft-coated_wheaten_terrier,soft-coated_wheaten_terrier,0.85,0.8,0.85,0.7,['briard'],['n02105251'],['carnivore'],['canine'],['dog']
6386062,ILSVRC2012_val_00042339.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,0,0.7666666666666667,23,CHM-Corr,n02107908,carnivore,canine,dog,0,Medium,0.7,Greater_Swiss_Mountain_dog,Greater_Swiss_Mountain_dog,Greater_Swiss_Mountain_dog,Greater_Swiss_Mountain_dog,0.57,0.75,0.6,0.7,['EntleBucher'],['n02108000'],['carnivore'],['canine'],['dog']
6386062,ILSVRC2012_val_00048851.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n03873416,implement,implement,implement,0,Easy,0.2,basketball,violin,drumstick,basketball,0.17,0.2,0.2,0.2,['paddle'],['n03873416'],['implement'],['implement'],['implement']
6386062,ILSVRC2012_val_00018618.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,0,0.7666666666666667,23,CHM-Corr,n01685808,reptile,reptile,reptile,0,Hard,1.0,whiptail,whiptail,whiptail,whiptail,0.96,1.0,1.0,1.0,['alligator_lizard'],['n01689811'],['reptile'],['reptile'],['reptile']
6386062,ILSVRC2012_val_00048084.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n02457408,edentate,edentate,edentate,1,Easy,0.9,three-toed_sloth,three-toed_sloth,three-toed_sloth,three-toed_sloth,0.98,0.95,0.8,0.9,['three-toed_sloth'],['n02457408'],['edentate'],['edentate'],['edentate']
6386062,ILSVRC2012_val_00026834.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04209239,covering,covering,covering,0,Easy,0.25,lampshade,velvet,velvet,velvet,0.67,0.4,0.2,0.25,['shower_curtain'],['n04209239'],['covering'],['covering'],['covering']
6386062,ILSVRC2012_val_00044694.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n02018795,bird,bird,bird,0,Easy,0.2,dishwasher,chest,leopard,leopard,0.18,0.15,0.1,0.2,['dowitcher'],['n02033041'],['bird'],['bird'],['bird']
6386062,ILSVRC2012_val_00015503.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04392985,equipment,equipment,equipment,0,Hard,0.85,Polaroid_camera,Polaroid_camera,Polaroid_camera,Polaroid_camera,0.74,0.6,0.7,0.85,['reflex_camera'],['n04069434'],['equipment'],['equipment'],['equipment']
6386062,ILSVRC2012_val_00031070.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,0,0.7666666666666667,23,CHM-Corr,n02879718,device,device,device,1,Easy,0.75,bow,bow,bow,bow,0.87,0.9,0.75,0.75,['bow'],['n02879718'],['device'],['device'],['device']
6386062,ILSVRC2012_val_00026198.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,0,0.7666666666666667,23,CHM-Corr,n03255030,equipment,equipment,equipment,0,Hard,0.9,barbell,barbell,barbell,barbell,0.96,1.0,0.9,0.9,['dumbbell'],['n03255030'],['equipment'],['equipment'],['equipment']
6386062,ILSVRC2012_val_00003292.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n02363005,rodent,rodent,rodent,1,Easy,1.0,beaver,beaver,beaver,beaver,0.99,1.0,1.0,1.0,['beaver'],['n02363005'],['rodent'],['rodent'],['rodent']
6386062,ILSVRC2012_val_00006547.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,0,0.7666666666666667,23,CHM-Corr,n02536864,aquatic_vertebrate,aquatic_vertebrate,aquatic_vertebrate,1,Medium,0.65,coho,coho,coho,coho,0.93,0.7,0.6,0.65,['coho'],['n02536864'],['aquatic_vertebrate'],['aquatic_vertebrate'],['aquatic_vertebrate']
6386062,ILSVRC2012_val_00015896.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n02951585,implement,implement,implement,0,Easy,0.25,gasmask,gasmask,gasmask,oil_filter,0.21,0.2,0.25,0.25,['can_opener'],['n02951585'],['implement'],['implement'],['implement']
6386062,ILSVRC2012_val_00010838.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04326547,structure,structure,structure,1,Medium,0.45,stone_wall,stone_wall,stone_wall,stone_wall,0.71,0.5,0.45,0.45,['stone_wall'],['n04326547'],['structure'],['structure'],['structure']
6386062,ILSVRC2012_val_00013404.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04505470,device,device,device,1,Medium,0.6,typewriter_keyboard,space_bar,space_bar,typewriter_keyboard,0.63,0.6,0.5,0.6,"['space_bar', 'typewriter_keyboard']","['n04264628', 'n04505470']","['implement', 'device']","['implement', 'device']","['implement', 'device']"
6386062,ILSVRC2012_val_00013776.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n03180011,device,device,device,0,Hard,0.95,joystick,joystick,joystick,joystick,0.5,0.55,0.9,0.95,"['mouse', 'monitor', 'desktop_computer']","['n03793489', 'n03782006', 'n03180011']","['device', 'equipment', 'device']","['device', 'equipment', 'device']","['device', 'equipment', 'device']"
6386062,ILSVRC2012_val_00043952.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04311174,device,device,device,1,Easy,0.75,steel_drum,steel_drum,steel_drum,steel_drum,0.99,0.9,1.0,0.75,['steel_drum'],['n04311174'],['device'],['device'],['device']
6386062,ILSVRC2012_val_00023525.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n07718472,matter,matter,matter,0,Hard,0.95,zucchini,zucchini,zucchini,zucchini,0.9,0.95,0.8,0.95,['wool'],['n04599235'],['fabric'],['fabric'],['fabric']
6386062,ILSVRC2012_val_00024550.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n03770679,container,container,container,1,Easy,1.0,minivan,minivan,minivan,minivan,0.98,1.0,1.0,1.0,['minivan'],['n03770679'],['container'],['container'],['container']
6386062,ILSVRC2012_val_00037456.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n02111500,carnivore,canine,dog,1,Easy,0.95,Great_Pyrenees,Great_Pyrenees,Great_Pyrenees,Great_Pyrenees,0.97,0.95,1.0,0.95,['Great_Pyrenees'],['n02111500'],['carnivore'],['canine'],['dog']
6386062,ILSVRC2012_val_00018094.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n03291819,container,container,container,0,Medium,0.35,envelope,packet,packet,packet,0.55,0.35,0.4,0.35,['envelope'],['n03291819'],['container'],['container'],['container']
6386062,ILSVRC2012_val_00029620.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04590129,covering,covering,covering,0,Easy,0.3,window_shade,picket_fence,picket_fence,prison,0.4,0.25,0.35,0.3,"['window_screen', 'window_shade']","['n04589890', 'n04590129']","['covering', 'covering']","['covering', 'covering']","['covering', 'covering']"
6386062,ILSVRC2012_val_00002962.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04501370,structure,structure,structure,1,Easy,1.0,turnstile,turnstile,turnstile,turnstile,0.99,1.0,1.0,1.0,['turnstile'],['n04501370'],['structure'],['structure'],['structure']
6386062,ILSVRC2012_val_00036891.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,0,0.7666666666666667,23,CHM-Corr,n02412080,ungulate,ungulate,ungulate,0,Medium,0.5,ram,bighorn,ram,ram,0.68,0.55,0.55,0.5,['bighorn'],['n02415577'],['ungulate'],['ungulate'],['ungulate']
6386062,ILSVRC2012_val_00002519.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04204238,container,container,container,0,Easy,0.2,hamper,dining_table,dining_table,dining_table,0.23,0.25,0.2,0.2,['hamper'],['n03482405'],['container'],['container'],['container']
6386062,ILSVRC2012_val_00018998.JPEG,1,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04252077,container,container,container,0,Medium,0.55,snowplow,snowplow,snowplow,snowplow,0.52,0.5,0.75,0.55,"['snowmobile', 'lawn_mower']","['n04252077', 'n03649909']","['container', 'implement']","['container', 'implement']","['container', 'implement']"
6386062,ILSVRC2012_val_00000460.JPEG,0,5,16,7,1937391.1000002027,978938,2022-05-01 00:37:31.253,9,1,23,1,0.7666666666666667,23,CHM-Corr,n04613696,structure,structure,structure,1,Easy,1.0,yurt,yurt,yurt,yurt,0.99,1.0,1.0,1.0,['yurt'],['n04613696'],['structure'],['structure'],['structure']
6386103,ILSVRC2012_val_00035965.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n02978881,container,container,container,1,Easy,0.95,cassette,cassette,cassette,cassette,0.95,0.95,0.9,0.95,['cassette'],['n02978881'],['container'],['container'],['container']
6386103,ILSVRC2012_val_00038309.JPEG,0,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n01978287,invertebrate,invertebrate,invertebrate,1,Medium,0.65,Dungeness_crab,Dungeness_crab,Dungeness_crab,Dungeness_crab,0.91,0.75,0.75,0.65,"['Dungeness_crab', 'rock_crab']","['n01978287', 'n01978455']","['invertebrate', 'invertebrate']","['invertebrate', 'invertebrate']","['invertebrate', 'invertebrate']"
6386103,ILSVRC2012_val_00016177.JPEG,0,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n01644373,amphibian,amphibian,amphibian,1,Easy,0.95,tree_frog,tree_frog,tree_frog,tree_frog,0.94,0.95,0.9,0.95,['tree_frog'],['n01644373'],['amphibian'],['amphibian'],['amphibian']
6386103,ILSVRC2012_val_00011450.JPEG,0,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,0,0.7333333333333333,22,CHM-Corr,n04590129,covering,covering,covering,0,Easy,0.3,window_shade,window_shade,window_shade,window_shade,0.48,0.5,0.45,0.3,['shower_curtain'],['n04209239'],['covering'],['covering'],['covering']
6386103,ILSVRC2012_val_00023188.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n02174001,invertebrate,invertebrate,invertebrate,0,Easy,0.25,rhinoceros_beetle,crayfish,crayfish,crayfish,0.61,0.2,0.3,0.25,['rhinoceros_beetle'],['n02174001'],['invertebrate'],['invertebrate'],['invertebrate']
6386103,ILSVRC2012_val_00010776.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,0,0.7333333333333333,22,CHM-Corr,n03496892,device,device,device,0,Hard,0.85,harvester,harvester,harvester,harvester,0.66,0.65,0.75,0.85,['plow'],['n03967562'],['implement'],['implement'],['implement']
6386103,ILSVRC2012_val_00017086.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n04317175,device,device,device,0,Easy,0.15,stethoscope,hair_spray,stethoscope,hair_spray,0.53,0.1,0.2,0.15,"['sweatshirt', 'stethoscope']","['n04370456', 'n04317175']","['commodity', 'device']","['commodity', 'device']","['commodity', 'device']"
6386103,ILSVRC2012_val_00036834.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n02640242,aquatic_vertebrate,aquatic_vertebrate,aquatic_vertebrate,0,Medium,0.55,sturgeon,tiger_shark,tiger_shark,tiger_shark,0.42,0.45,0.55,0.55,['scuba_diver'],['n10565667'],['causal_agent'],['causal_agent'],['causal_agent']
6386103,ILSVRC2012_val_00035730.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n04209133,commodity,commodity,commodity,0,Easy,0.2,fountain,triceratops,shower_cap,fountain,0.31,0.25,0.2,0.2,['shower_cap'],['n04209133'],['commodity'],['commodity'],['commodity']
6386103,ILSVRC2012_val_00044707.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n02116738,carnivore,canine,wild_dog,1,Easy,1.0,African_hunting_dog,African_hunting_dog,African_hunting_dog,African_hunting_dog,0.99,1.0,1.0,1.0,['African_hunting_dog'],['n02116738'],['carnivore'],['canine'],['wild_dog']
6386103,ILSVRC2012_val_00006531.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n02093991,carnivore,canine,dog,1,Medium,0.65,Irish_terrier,Irish_terrier,Irish_terrier,Irish_terrier,0.95,0.85,0.75,0.65,"['Irish_terrier', 'Airedale']","['n02093991', 'n02096051']","['carnivore', 'carnivore']","['canine', 'canine']","['dog', 'dog']"
6386103,ILSVRC2012_val_00018985.JPEG,0,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,0,0.7333333333333333,22,CHM-Corr,n03000247,covering,covering,covering,0,Hard,1.0,chain_mail,chain_mail,chain_mail,chain_mail,0.99,1.0,1.0,1.0,['chain'],['n02999410'],['connection'],['connection'],['connection']
6386103,ILSVRC2012_val_00035581.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,0,0.7333333333333333,22,CHM-Corr,n03775071,commodity,commodity,commodity,0,Medium,0.5,cardigan,cardigan,cardigan,cardigan,0.68,0.4,0.45,0.5,['wool'],['n04599235'],['fabric'],['fabric'],['fabric']
6386103,ILSVRC2012_val_00027787.JPEG,0,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n02281787,invertebrate,invertebrate,invertebrate,1,Easy,0.75,lycaenid,lycaenid,lycaenid,lycaenid,0.76,0.75,0.8,0.75,['lycaenid'],['n02281787'],['invertebrate'],['invertebrate'],['invertebrate']
6386103,ILSVRC2012_val_00043391.JPEG,0,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,0,0.7333333333333333,22,CHM-Corr,n02089973,carnivore,canine,dog,0,Medium,0.65,English_foxhound,Walker_hound,Walker_hound,Walker_hound,0.46,0.45,0.6,0.65,['English_foxhound'],['n02089973'],['carnivore'],['canine'],['dog']
6386103,ILSVRC2012_val_00045381.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n04317175,device,device,device,1,Easy,1.0,stethoscope,stethoscope,stethoscope,stethoscope,0.99,1.0,1.0,1.0,['stethoscope'],['n04317175'],['device'],['device'],['device']
6386103,ILSVRC2012_val_00020880.JPEG,1,3,15,7,1461270.4000000805,732398,2022-05-01 00:39:36.531,10,0,22,1,0.7333333333333333,22,CHM-Corr,n03794056,device,device,device,1,Easy,1.0,mousetrap,mousetrap,mousetrap,mousetrap,0.97,0.95,0.95,1.0,['mousetrap'],['n03794056'],['device'],['device'],['device']
